datetime,Dam,Solar,NaturalGas,Ror,HardCoal,Nuclear,WindOnshore,WindOffshore
2018-01-01 00:00:00,44.75,0.0,2882.5,1739.0,1711.0,5853.75,28660.25,2917.5
2018-01-01 01:00:00,46.75,0.0,2936.75,1629.5,1609.25,4754.0,30105.5,2999.25
2018-01-01 02:00:00,48.75,0.0,2903.5,1623.25,1683.25,4591.0,30772.75,3096.0
2018-01-01 03:00:00,45.0,0.0,2886.0,1613.25,1679.5,4888.75,31641.5,3136.75
2018-01-01 04:00:00,46.25,0.0,2898.5,1607.75,1677.5,4696.5,31529.0,3212.0
2018-01-01 05:00:00,47.5,0.0,2880.5,1600.75,1682.0,4830.75,32063.0,3281.5
2018-01-01 06:00:00,43.5,0.0,2771.5,1594.5,1689.0,4762.5,31447.25,3291.0
2018-01-01 07:00:00,43.5,0.0,2658.75,1579.5,1678.75,4639.0,30918.0,3281.75
2018-01-01 08:00:00,43.0,173.5,2576.0,1570.25,1508.0,4616.25,30311.0,3284.75
2018-01-01 09:00:00,44.0,1565.0,2728.25,1566.5,1516.0,4657.25,30811.5,3277.25
2018-01-01 10:00:00,44.75,4036.75,2804.25,1578.5,1543.75,4857.0,31738.5,3195.5
2018-01-01 11:00:00,47.5,6000.0,2814.25,1582.5,1564.0,4826.25,32299.5,3252.75
2018-01-01 12:00:00,58.0,6409.25,2833.75,1671.75,1594.5,5138.5,31595.5,3288.0
2018-01-01 13:00:00,53.25,5685.0,2850.75,1689.5,1631.25,6297.75,29290.75,3285.5
2018-01-01 14:00:00,54.0,4028.25,2852.75,1684.25,1632.75,7285.5,25578.0,3280.0
2018-01-01 15:00:00,56.5,1547.5,2870.75,1676.5,1806.5,7966.0,22182.5,4231.25
2018-01-01 16:00:00,61.75,40.75,3169.75,1675.5,1786.25,8594.5,19522.75,4006.25
2018-01-01 17:00:00,39.0,0.0,3294.25,1671.5,1850.25,8905.25,18211.0,3687.25
2018-01-01 18:00:00,31.0,0.0,3323.75,1671.5,1913.75,9019.25,17723.25,3256.0
2018-01-01 19:00:00,32.25,0.0,3525.25,1670.0,1752.5,9089.0,17338.75,3104.0
2018-01-01 20:00:00,32.25,0.0,3617.25,1671.75,1985.25,9104.5,16499.25,2858.25
2018-01-01 21:00:00,30.25,0.0,3635.0,1673.0,2039.0,9112.0,16488.0,2555.75
2018-01-01 22:00:00,31.5,0.0,3604.0,1670.25,2010.0,9110.5,16059.0,2345.75
2018-01-01 23:00:00,35.75,0.0,3579.25,1662.25,1938.75,9128.5,15814.0,1944.75
2018-01-02 00:00:00,42.25,0.0,3551.25,1656.5,1916.5,9026.25,15486.25,1517.25
2018-01-02 01:00:00,43.25,0.0,3602.0,1645.0,1867.5,9040.75,15233.25,1612.0
2018-01-02 02:00:00,47.0,0.0,3595.25,1638.5,1856.5,9109.5,14756.5,1532.5
2018-01-02 03:00:00,44.5,0.0,3744.5,1639.25,1825.25,9178.0,14638.5,1701.25
2018-01-02 04:00:00,41.0,0.0,4041.25,1647.5,1917.75,9160.75,15245.0,1810.75
2018-01-02 05:00:00,47.25,0.0,4260.75,1647.5,2289.5,9187.75,15575.0,1934.0
2018-01-02 06:00:00,46.5,0.0,4745.75,1652.75,2887.25,9198.5,16224.25,2164.75
2018-01-02 07:00:00,52.0,0.0,5547.75,1659.0,3640.0,9277.5,16569.5,2145.5
2018-01-02 08:00:00,46.25,81.0,5788.75,1668.0,4664.5,9322.0,16309.5,2162.75
2018-01-02 09:00:00,49.75,907.0,6055.75,1664.75,5347.5,9345.5,16073.75,1942.0
2018-01-02 10:00:00,55.25,2203.0,5936.0,1659.5,5612.0,9345.25,15545.5,1761.75
2018-01-02 11:00:00,51.75,3157.5,6010.75,1659.0,5752.75,9342.75,15437.0,2266.0
2018-01-02 12:00:00,54.5,3431.75,6042.25,1668.75,5654.5,9302.5,16316.75,2724.75
2018-01-02 13:00:00,54.5,3244.75,5991.25,1658.25,6096.75,9293.25,15553.25,2572.5
2018-01-02 14:00:00,34.75,2391.25,5961.25,1652.75,6579.75,9297.75,14061.5,2290.0
2018-01-02 15:00:00,46.0,869.0,5990.0,1655.5,6902.75,9291.25,13465.75,2537.5
2018-01-02 16:00:00,41.5,40.5,6049.0,1661.5,6720.25,9222.0,13671.0,2993.75
2018-01-02 17:00:00,67.75,0.0,6064.0,1661.75,6909.0,9292.0,14884.75,3186.25
2018-01-02 18:00:00,56.75,0.0,6149.5,1659.0,6654.5,9212.25,16092.25,3670.0
2018-01-02 19:00:00,52.75,0.0,5968.25,1652.5,5540.25,9062.5,17731.25,4102.75
2018-01-02 20:00:00,67.5,0.0,5429.25,1647.5,3793.75,9103.5,19275.75,4213.0
2018-01-02 21:00:00,58.5,0.0,4915.5,1655.25,2835.25,9186.75,20615.0,4215.25
2018-01-02 22:00:00,49.75,0.0,4441.5,1658.5,2650.0,9183.25,22103.5,4258.75
2018-01-02 23:00:00,48.5,0.0,4306.5,1659.0,2410.0,8857.25,24289.0,4288.5
2018-01-03 00:00:00,53.5,0.0,3454.25,1655.0,2189.25,7981.25,26736.0,4308.5
2018-01-03 01:00:00,46.0,0.0,3352.5,1648.5,2117.0,6432.0,28622.75,4378.5
2018-01-03 02:00:00,46.75,0.0,3386.25,1639.5,2033.75,5925.75,30303.75,4407.25
2018-01-03 03:00:00,60.5,0.0,3363.75,1631.25,2012.5,5595.25,32504.0,4421.5
2018-01-03 04:00:00,67.75,0.0,3263.25,1634.0,2027.25,5605.5,34245.0,4442.5
2018-01-03 05:00:00,59.0,0.0,3277.25,1664.5,2207.0,6165.75,34588.75,4237.0
2018-01-03 06:00:00,59.25,0.0,3548.75,1675.75,2354.5,7331.25,35846.0,4132.5
2018-01-03 07:00:00,67.75,0.0,3905.0,1679.25,2817.25,8360.0,35084.75,4177.0
2018-01-03 08:00:00,71.5,57.0,3963.5,1678.25,2877.25,8548.25,34870.25,4178.5
2018-01-03 09:00:00,64.5,715.0,4260.25,1677.25,2842.75,8795.0,34076.75,4177.5
2018-01-03 10:00:00,72.0,1444.25,4538.0,1675.0,2790.25,8893.25,33780.75,4168.75
2018-01-03 11:00:00,93.75,2344.25,4699.5,1682.0,2759.75,8899.75,34324.25,3685.0
2018-01-03 12:00:00,64.25,2927.75,4588.75,1690.5,2611.25,8919.5,34058.0,3595.75
2018-01-03 13:00:00,79.0,2721.0,4618.5,1694.0,2617.25,8970.0,34790.75,2692.0
2018-01-03 14:00:00,98.25,1971.75,4734.5,1700.0,2620.25,9005.25,35150.0,2816.5
2018-01-03 15:00:00,73.5,867.0,4798.0,1715.0,2608.0,9004.5,35495.25,2939.25
2018-01-03 16:00:00,44.5,55.25,4736.0,1731.75,2865.5,8948.75,36415.0,2913.25
2018-01-03 17:00:00,42.0,0.0,4845.0,1742.25,3047.25,9025.25,37444.75,3669.25
2018-01-03 18:00:00,64.5,0.0,4797.5,1757.0,3113.0,9042.5,38215.5,3918.75
2018-01-03 19:00:00,66.0,0.0,4586.25,1788.5,2984.25,9038.5,38377.0,3715.5
2018-01-03 20:00:00,61.0,0.0,4047.0,1817.5,2723.25,8959.75,38550.75,3684.75
2018-01-03 21:00:00,60.75,0.0,3622.0,1840.25,2681.5,8778.25,38969.0,3643.0
2018-01-03 22:00:00,67.25,0.0,3461.0,1852.0,2564.25,8822.25,37494.5,3766.75
2018-01-03 23:00:00,47.25,0.0,3335.0,1843.5,2597.0,8865.0,36976.25,3839.5
2018-01-04 00:00:00,60.0,0.0,3432.75,1840.25,2879.0,8173.5,36438.5,3658.75
2018-01-04 01:00:00,67.25,0.0,3453.5,1827.75,2939.75,7906.5,35744.25,3575.75
2018-01-04 02:00:00,47.75,0.0,3454.75,1843.25,2729.5,8120.25,34716.25,3414.5
2018-01-04 03:00:00,51.25,0.0,3544.0,1843.75,2800.75,8156.5,33590.25,3362.5
2018-01-04 04:00:00,86.5,0.0,3606.0,1843.75,2978.0,8593.75,32066.0,2719.0
2018-01-04 05:00:00,59.0,0.0,3774.75,1838.75,3201.0,9148.25,30417.75,1873.0
2018-01-04 06:00:00,45.5,0.0,4346.25,1825.25,4101.0,9175.25,28825.0,1519.75
2018-01-04 07:00:00,47.0,0.0,5004.5,1809.25,5519.25,9098.75,26822.5,1166.5
2018-01-04 08:00:00,75.0,52.0,5646.5,1792.0,6914.0,9204.75,24222.5,1100.75
2018-01-04 09:00:00,95.0,613.5,5880.25,1761.0,8461.75,9223.0,21585.0,1042.75
2018-01-04 10:00:00,91.5,1509.5,5970.25,1762.0,9554.75,9241.25,19505.25,816.0
2018-01-04 11:00:00,85.25,2045.5,5982.0,1752.5,9885.75,9247.0,17837.75,871.25
2018-01-04 12:00:00,63.75,2066.5,5913.75,1752.25,9953.0,9248.0,16247.25,994.25
2018-01-04 13:00:00,86.75,1608.75,5937.0,1752.5,9887.25,9262.0,14704.25,825.5
2018-01-04 14:00:00,101.75,1027.75,5919.25,1751.25,9921.0,9298.0,13366.75,610.5
2018-01-04 15:00:00,108.75,333.0,5892.25,1759.0,10347.0,9356.0,12615.75,526.75
2018-01-04 16:00:00,114.25,7.0,5773.0,1773.0,10615.5,9375.75,13661.0,405.25
2018-01-04 17:00:00,81.75,0.0,5862.75,1800.0,10703.25,9362.5,15335.75,434.5
2018-01-04 18:00:00,81.0,0.0,5943.25,1827.75,10719.5,9335.0,16978.0,606.5
2018-01-04 19:00:00,57.5,0.0,5753.0,1855.25,10450.5,9295.0,18824.0,779.25
2018-01-04 20:00:00,67.75,0.0,4971.5,1891.25,8027.25,9312.5,21301.25,1118.5
2018-01-04 21:00:00,47.25,0.0,4506.5,1920.25,5990.5,9321.25,23476.25,1311.75
2018-01-04 22:00:00,41.5,0.0,3997.5,1909.0,5105.75,9280.5,24947.25,1886.75
2018-01-04 23:00:00,54.0,0.0,3758.75,1912.0,4276.0,9001.25,26922.25,2761.75
2018-01-05 00:00:00,62.5,0.0,3587.25,1899.0,3491.25,8569.75,30359.5,3518.0
2018-01-05 01:00:00,53.5,0.0,3467.5,1878.5,3393.75,8109.25,32480.25,3878.0
2018-01-05 02:00:00,81.5,0.0,3424.0,1872.25,3376.25,7658.25,33991.25,3452.5
2018-01-05 03:00:00,48.75,0.0,3406.0,1856.5,3290.0,6952.75,34619.5,2950.75
2018-01-05 04:00:00,57.75,0.0,3516.0,1851.5,3368.75,6389.0,34340.5,2644.5
2018-01-05 05:00:00,98.5,0.0,3742.5,1832.0,3631.5,7432.75,33271.0,1905.75
2018-01-05 06:00:00,83.25,0.0,4160.75,1817.5,4176.75,8446.5,33232.25,1355.25
2018-01-05 07:00:00,91.25,0.0,4741.25,1815.25,5244.0,8673.75,32253.25,870.75
2018-01-05 08:00:00,60.5,253.75,5431.5,1815.25,7061.25,8950.25,30502.5,561.5
2018-01-05 09:00:00,30.75,1559.75,5606.5,1804.75,8117.25,8908.75,28390.75,241.5
2018-01-05 10:00:00,41.0,3554.0,5572.25,1801.25,8622.25,8970.25,25596.75,226.5
2018-01-05 11:00:00,38.0,4394.75,5478.75,1813.25,8860.75,9074.25,23710.25,174.0
2018-01-05 12:00:00,52.0,3764.25,5652.5,1796.25,9773.25,9211.5,21031.75,143.5
2018-01-05 13:00:00,44.75,2685.5,5951.75,1782.75,10788.25,9307.75,17079.75,294.5
2018-01-05 14:00:00,43.75,1550.75,6275.75,1774.0,10898.25,9306.25,13601.0,429.75
2018-01-05 15:00:00,37.25,584.25,6905.75,1770.0,10969.0,9291.0,11213.5,440.5
2018-01-05 16:00:00,59.5,33.0,7398.5,1790.75,11017.0,9289.75,10180.25,441.75
2018-01-05 17:00:00,115.5,0.0,7479.5,1833.0,11020.5,9299.25,9692.0,389.0
2018-01-05 18:00:00,113.0,0.0,7381.75,1824.5,11122.75,9294.25,9592.75,765.5
2018-01-05 19:00:00,83.25,0.0,7091.0,1834.5,11011.5,9269.25,9843.25,956.0
2018-01-05 20:00:00,72.5,0.0,6538.75,1838.75,10144.5,9287.5,10025.25,663.25
2018-01-05 21:00:00,48.5,0.0,5400.0,1842.75,9272.0,9289.25,10627.5,522.0
2018-01-05 22:00:00,44.0,0.0,4997.25,1844.5,8089.0,9296.75,11541.75,552.5
2018-01-05 23:00:00,47.0,0.0,4786.0,1844.5,6679.0,9297.25,12260.5,444.5
2018-01-06 00:00:00,49.25,0.0,3998.25,1837.25,5126.75,9311.5,12768.75,445.75
2018-01-06 01:00:00,50.25,0.0,3937.0,1839.5,4722.25,9321.0,12904.5,515.75
2018-01-06 02:00:00,46.0,0.0,3913.25,1836.5,4690.25,9323.5,12400.5,668.0
2018-01-06 03:00:00,41.5,0.0,3944.5,1833.25,4788.5,9281.25,12291.0,713.25
2018-01-06 04:00:00,41.5,0.0,3927.0,1825.5,4818.25,9305.0,11643.75,378.75
2018-01-06 05:00:00,44.75,0.0,3915.75,1824.5,4853.5,9317.0,11069.75,436.25
2018-01-06 06:00:00,48.5,0.0,4140.0,1829.25,4830.0,9301.0,10149.0,484.5
2018-01-06 07:00:00,43.75,0.0,4645.25,1822.5,5448.75,9291.75,9094.25,601.25
2018-01-06 08:00:00,40.25,252.25,5102.5,1836.75,7159.0,9085.25,8086.25,603.0
2018-01-06 09:00:00,45.5,2088.75,5185.75,1838.75,8332.0,9166.25,6600.5,589.0
2018-01-06 10:00:00,39.5,4523.75,5285.25,1838.5,8857.25,9299.5,4911.5,473.5
2018-01-06 11:00:00,44.5,6108.0,5308.25,1837.5,8635.75,9317.25,3486.25,361.0
2018-01-06 12:00:00,45.75,6216.75,5351.5,1831.0,8496.5,9308.0,2898.0,279.75
2018-01-06 13:00:00,48.5,5194.0,5276.0,1806.0,8446.25,9306.75,2398.0,397.5
2018-01-06 14:00:00,40.25,3392.5,5205.75,1812.25,8456.5,9305.75,2077.5,577.25
2018-01-06 15:00:00,45.25,1293.25,5254.75,1812.0,8543.25,9309.0,2125.25,589.75
2018-01-06 16:00:00,40.25,85.25,5321.0,1822.5,8539.75,9297.75,2840.5,1236.75
2018-01-06 17:00:00,40.25,0.0,5408.0,1826.25,8683.5,9291.25,4006.25,1778.75
2018-01-06 18:00:00,40.0,0.0,5404.5,1824.25,8404.0,9247.25,4733.5,2261.75
2018-01-06 19:00:00,42.75,0.0,5258.0,1825.75,7907.75,9271.75,5558.5,2420.0
2018-01-06 20:00:00,39.25,0.0,4979.25,1817.75,6443.0,9216.25,6521.5,3137.5
2018-01-06 21:00:00,43.25,0.0,4814.0,1816.5,4400.0,9256.5,7408.25,3373.0
2018-01-06 22:00:00,47.0,0.0,4793.75,1808.5,3426.0,9259.0,8691.25,3524.25
2018-01-06 23:00:00,41.75,0.0,4529.25,1807.0,3065.75,9229.0,9568.25,3345.75
2018-01-07 00:00:00,41.25,0.0,4190.0,1772.5,2833.75,9270.75,10594.0,3091.75
2018-01-07 01:00:00,41.25,0.0,4002.75,1750.5,2567.5,9190.5,11650.0,2938.0
2018-01-07 02:00:00,41.75,0.0,3739.25,1729.0,2497.75,9114.0,12891.75,2768.75
2018-01-07 03:00:00,47.75,0.0,3606.0,1723.0,2477.5,9125.0,13365.5,2383.25
2018-01-07 04:00:00,52.5,0.0,3643.75,1710.25,2462.5,9125.75,12996.75,2099.25
2018-01-07 05:00:00,44.75,0.0,3685.0,1708.75,2475.0,9267.5,13253.75,1761.75
2018-01-07 06:00:00,37.0,0.0,3711.0,1709.5,2522.25,9158.75,14193.5,1443.5
2018-01-07 07:00:00,41.5,0.0,3832.5,1711.25,2520.5,8956.0,14838.0,1317.75
2018-01-07 08:00:00,49.0,100.0,3886.25,1706.0,2754.75,9253.0,15069.25,1147.25
2018-01-07 09:00:00,71.0,863.5,4013.25,1703.25,2680.0,9314.75,14815.25,967.0
2018-01-07 10:00:00,48.0,2199.5,4382.5,1700.25,2731.5,9355.5,14264.75,735.5
2018-01-07 11:00:00,54.5,3282.25,4374.0,1697.0,2753.5,9343.0,13752.25,674.5
2018-01-07 12:00:00,40.75,3770.75,4389.5,1697.75,2832.25,9246.5,13898.0,676.0
2018-01-07 13:00:00,51.5,3427.25,4367.75,1692.75,2791.75,9233.75,14117.25,634.75
2018-01-07 14:00:00,48.25,2409.75,4363.25,1695.75,2921.25,9323.0,13958.75,663.75
2018-01-07 15:00:00,43.5,907.0,4409.0,1701.5,2953.5,9285.5,14513.25,681.0
2018-01-07 16:00:00,52.0,41.0,4405.5,1696.25,2897.0,9308.75,15914.5,808.5
2018-01-07 17:00:00,64.75,0.0,4476.75,1689.25,3109.25,9328.5,17217.75,1000.5
2018-01-07 18:00:00,50.25,0.0,4726.75,1672.75,3064.5,9335.5,17508.0,1109.25
2018-01-07 19:00:00,48.5,0.0,4615.25,1666.5,3107.5,9324.25,17417.25,1253.75
2018-01-07 20:00:00,44.5,0.0,4411.25,1660.75,2995.75,9249.5,16958.75,1370.5
2018-01-07 21:00:00,46.25,0.0,4429.75,1663.25,2911.75,9323.75,16603.75,1471.75
2018-01-07 22:00:00,48.25,0.0,4427.0,1663.75,2929.25,9317.0,15963.0,1475.5
2018-01-07 23:00:00,51.25,0.0,4504.5,1666.25,2770.25,9323.75,15992.5,1448.75
2018-01-08 00:00:00,32.0,0.0,4680.75,1680.25,2609.25,9334.5,16032.25,1466.25
2018-01-08 01:00:00,30.0,0.0,4579.25,1682.5,2760.0,9333.25,16029.0,1640.25
2018-01-08 02:00:00,30.0,0.0,4542.0,1680.0,2728.0,9333.75,16298.0,1760.0
2018-01-08 03:00:00,30.5,0.0,4624.25,1676.75,2812.25,9335.0,16127.75,1938.25
2018-01-08 04:00:00,30.25,0.0,4910.0,1685.75,2977.5,9342.75,15835.5,2030.5
2018-01-08 05:00:00,31.0,0.0,5158.75,1687.5,3863.75,9325.75,15897.0,2233.5
2018-01-08 06:00:00,37.75,0.0,5821.25,1683.75,5820.75,9334.25,16752.0,2546.0
2018-01-08 07:00:00,43.75,0.0,6358.25,1676.75,8077.75,9376.0,17363.0,2863.25
2018-01-08 08:00:00,52.5,128.75,6799.0,1679.25,8575.75,9394.75,17937.0,2492.0
2018-01-08 09:00:00,62.5,1414.25,6956.75,1678.5,8685.0,9387.5,18034.0,2452.5
2018-01-08 10:00:00,70.5,3723.5,6967.0,1671.5,8260.5,9390.5,17748.5,2338.0
2018-01-08 11:00:00,44.75,5751.25,7060.0,1672.75,8379.75,9371.25,16868.0,2343.5
2018-01-08 12:00:00,51.5,6715.5,7068.0,1677.75,8275.0,9360.0,16212.75,2481.25
2018-01-08 13:00:00,48.75,6331.0,7112.0,1666.0,8302.0,9370.75,16722.5,2609.0
2018-01-08 14:00:00,39.25,4477.75,7182.75,1678.25,8019.25,9389.75,17850.25,2713.5
2018-01-08 15:00:00,33.5,1722.0,7192.0,1696.0,8059.25,9386.5,19572.25,3058.75
2018-01-08 16:00:00,37.0,108.0,7354.5,1715.75,7748.75,9362.5,22876.0,3245.5
2018-01-08 17:00:00,33.5,0.0,7346.5,1728.75,7320.5,9382.0,25433.75,3322.0
2018-01-08 18:00:00,44.0,0.0,7159.5,1731.25,6893.25,9381.0,26807.75,3214.0
2018-01-08 19:00:00,45.0,0.0,6817.5,1738.75,5906.0,9382.25,27557.75,3235.5
2018-01-08 20:00:00,41.25,0.0,6592.5,1748.0,5365.75,9374.0,27067.0,3234.5
2018-01-08 21:00:00,38.5,0.0,5729.25,1768.75,4726.25,9362.25,26960.5,3267.25
2018-01-08 22:00:00,39.0,0.0,5216.5,1776.5,3947.75,9339.75,26781.75,3291.75
2018-01-08 23:00:00,36.75,0.0,4830.25,1794.5,3545.5,9318.75,26793.5,3332.0
2018-01-09 00:00:00,40.25,0.0,4480.0,1803.5,3104.5,9317.5,26545.75,3360.5
2018-01-09 01:00:00,41.25,0.0,4456.75,1817.0,3016.0,9325.0,26383.75,3349.75
2018-01-09 02:00:00,39.0,0.0,4373.5,1825.0,3113.25,9330.25,26613.75,3369.5
2018-01-09 03:00:00,37.0,0.0,4363.25,1824.5,3067.5,9288.5,26646.75,3414.0
2018-01-09 04:00:00,35.25,0.0,4550.25,1826.5,3046.25,9146.0,26546.5,3433.0
2018-01-09 05:00:00,45.25,0.0,4974.0,1829.25,3339.0,9140.5,25693.25,3490.25
2018-01-09 06:00:00,44.0,0.0,5769.5,1830.25,4373.5,9132.25,24874.25,3486.75
2018-01-09 07:00:00,81.5,0.0,6733.75,1827.75,6276.25,9104.75,23522.5,3471.25
2018-01-09 08:00:00,74.0,208.25,7452.25,1802.0,7490.5,9052.25,22326.75,3468.5
2018-01-09 09:00:00,89.25,1747.75,7847.75,1792.75,8194.0,9062.25,20891.25,3463.0
2018-01-09 10:00:00,44.25,3867.75,7716.5,1787.75,8659.75,9053.5,19776.5,3441.5
2018-01-09 11:00:00,63.75,5588.0,7891.25,1793.75,8508.75,9061.0,18485.0,3447.5
2018-01-09 12:00:00,43.0,6322.75,7631.75,1810.75,8325.0,9053.75,17031.75,3463.25
2018-01-09 13:00:00,43.75,6045.25,7748.75,1836.25,8735.0,9029.25,15774.75,3552.25
2018-01-09 14:00:00,42.5,4048.25,7794.75,1851.25,8954.0,9046.25,14747.75,3542.5
2018-01-09 15:00:00,63.5,1513.25,7835.25,1869.25,9207.0,9037.0,14592.0,3642.25
2018-01-09 16:00:00,64.25,111.5,7894.75,1890.75,9501.75,9015.5,15138.75,3628.0
2018-01-09 17:00:00,79.25,0.0,8007.5,1926.75,10301.25,9043.25,15501.75,3563.5
2018-01-09 18:00:00,98.0,0.0,8027.25,1945.25,10327.75,9049.75,15032.75,3372.75
2018-01-09 19:00:00,93.75,0.0,7734.5,1943.0,10328.0,9044.5,13969.0,3479.25
2018-01-09 20:00:00,58.0,0.0,7620.5,1941.75,9604.25,9029.75,13223.5,3199.75
2018-01-09 21:00:00,47.75,0.0,6758.5,1945.0,8367.25,9027.75,12537.75,2703.5
2018-01-09 22:00:00,43.5,0.0,5962.25,1953.25,7407.0,9118.5,11358.0,2290.25
2018-01-09 23:00:00,44.5,0.0,5368.75,1944.25,5799.25,9060.75,10890.5,1902.0
2018-01-10 00:00:00,48.75,0.0,5394.75,1951.75,5026.5,9152.25,9730.75,1617.25
2018-01-10 01:00:00,45.0,0.0,5225.0,1951.0,5063.75,9186.0,8768.0,1485.25
2018-01-10 02:00:00,38.25,0.0,5261.5,1949.0,5465.5,9165.25,8283.5,1345.5
2018-01-10 03:00:00,33.25,0.0,5204.75,1947.0,5112.25,9199.5,8157.5,1196.5
2018-01-10 04:00:00,35.75,0.0,5342.0,1952.75,5327.25,9302.0,7745.0,1083.25
2018-01-10 05:00:00,39.25,0.0,6002.0,1950.25,6768.25,9319.75,7249.75,972.25
2018-01-10 06:00:00,59.0,0.0,7282.75,1950.75,9953.0,9366.0,6927.5,910.25
2018-01-10 07:00:00,66.75,0.0,8547.75,1949.0,12336.75,9372.0,7030.5,990.75
2018-01-10 08:00:00,89.5,254.75,9133.75,1906.75,13253.25,9384.0,7137.0,926.25
2018-01-10 09:00:00,104.0,2005.25,9690.75,1895.5,14028.75,9394.5,7093.5,851.5
2018-01-10 10:00:00,47.25,4935.75,9930.25,1882.0,14556.75,9371.0,6368.0,770.25
2018-01-10 11:00:00,56.75,7391.5,9630.5,1867.25,15018.25,9402.25,5149.0,674.0
2018-01-10 12:00:00,73.25,8601.5,9547.25,1854.25,15346.0,9384.25,3772.75,672.75
2018-01-10 13:00:00,83.25,7669.0,9775.0,1847.5,15089.0,9383.0,2856.0,676.25
2018-01-10 14:00:00,75.75,4963.25,9752.5,1849.0,15224.5,9382.5,2437.75,791.25
2018-01-10 15:00:00,69.75,1897.5,9794.0,1864.0,15878.5,9382.75,2510.25,1007.75
2018-01-10 16:00:00,84.25,110.25,10195.5,1908.5,16161.0,9369.0,3148.75,1273.75
2018-01-10 17:00:00,121.0,0.0,10574.25,1919.75,16367.75,9384.0,3919.0,1366.0
2018-01-10 18:00:00,115.25,0.0,10540.5,1918.75,16405.5,9332.5,4398.75,1404.75
2018-01-10 19:00:00,62.5,0.0,10269.0,1919.0,16096.5,9367.75,4608.75,1513.25
2018-01-10 20:00:00,53.5,0.0,9167.0,1925.5,15439.5,9351.0,4494.75,1523.75
2018-01-10 21:00:00,66.0,0.0,8363.25,1935.5,14610.5,9377.0,3919.5,1235.5
2018-01-10 22:00:00,74.5,0.0,8127.5,1934.0,14018.75,9377.5,3019.5,984.25
2018-01-10 23:00:00,31.25,0.0,7444.0,1930.75,12807.75,9368.25,2338.0,746.25
2018-01-11 00:00:00,40.75,0.0,7255.25,1924.0,11444.75,9357.75,1844.25,546.25
2018-01-11 01:00:00,39.25,0.0,6854.25,1922.25,10044.0,9345.5,1446.0,513.25
2018-01-11 02:00:00,41.75,0.0,6619.25,1920.75,9593.25,9344.0,993.75,516.0
2018-01-11 03:00:00,45.25,0.0,6656.25,1910.0,9543.5,9353.5,761.75,526.75
2018-01-11 04:00:00,56.5,0.0,7010.0,1905.0,10345.0,9358.0,707.75,362.5
2018-01-11 05:00:00,40.5,0.0,7727.5,1901.5,11884.75,9324.0,705.25,217.25
2018-01-11 06:00:00,52.5,0.0,9185.0,1903.5,14709.75,9373.25,808.25,128.25
2018-01-11 07:00:00,76.25,0.0,11505.5,1907.25,16257.25,9407.25,753.0,150.5
2018-01-11 08:00:00,116.0,117.5,12146.5,1904.75,16463.0,9396.5,668.75,228.25
2018-01-11 09:00:00,113.75,1199.5,12105.25,1899.25,16393.75,9405.75,455.0,286.0
2018-01-11 10:00:00,58.75,2905.25,11835.5,1903.5,16349.5,9411.0,360.25,276.5
2018-01-11 11:00:00,69.75,4197.75,11673.5,1895.75,16273.75,9402.75,429.75,224.75
2018-01-11 12:00:00,58.75,4817.5,11376.75,1908.75,16574.75,9402.5,434.25,233.5
2018-01-11 13:00:00,86.25,3995.5,11492.75,1914.0,16563.0,9407.25,529.0,264.0
2018-01-11 14:00:00,76.0,2586.75,11499.5,1915.0,16716.5,9395.75,754.0,311.25
2018-01-11 15:00:00,80.5,1096.5,11540.5,1905.0,16602.75,9391.25,1005.25,365.0
2018-01-11 16:00:00,118.5,99.5,12024.75,1904.0,16558.25,9397.0,1124.25,523.5
2018-01-11 17:00:00,121.0,0.0,12802.75,1900.25,16535.25,9393.5,1355.25,693.0
2018-01-11 18:00:00,112.75,0.0,12893.0,1889.25,16529.25,9388.75,1519.25,711.5
2018-01-11 19:00:00,87.25,0.0,12394.75,1885.5,16477.0,9385.0,1615.25,775.75
2018-01-11 20:00:00,48.25,0.0,11384.5,1872.75,15952.0,9380.75,1482.0,746.5
2018-01-11 21:00:00,82.75,0.0,10102.5,1868.75,14968.0,9383.25,1553.75,669.0
2018-01-11 22:00:00,72.0,0.0,8863.0,1871.0,13909.75,9393.0,1623.75,752.25
2018-01-11 23:00:00,64.5,0.0,7709.25,1869.75,11905.75,9372.5,1706.5,804.75
2018-01-12 00:00:00,51.0,0.0,6857.75,1853.25,8747.5,9326.25,1838.25,872.75
2018-01-12 01:00:00,63.75,0.0,6776.25,1843.5,7787.25,9325.5,1847.0,867.75
2018-01-12 02:00:00,48.25,0.0,6740.25,1837.75,7715.5,9329.25,1907.5,1018.5
2018-01-12 03:00:00,35.5,0.0,6927.75,1826.5,8132.25,9329.5,2001.25,1069.75
2018-01-12 04:00:00,39.0,0.0,6937.5,1833.0,9152.25,9323.75,2092.75,1216.75
2018-01-12 05:00:00,32.25,0.0,8061.0,1836.75,10977.75,9312.5,2453.75,1339.5
2018-01-12 06:00:00,59.25,0.0,9121.5,1836.75,13723.25,9329.25,2803.25,1578.0
2018-01-12 07:00:00,101.5,0.0,9954.5,1837.25,16103.5,9372.25,2827.25,1956.5
2018-01-12 08:00:00,116.0,69.5,10233.5,1845.0,16477.25,9367.25,2875.5,1964.75
2018-01-12 09:00:00,116.0,547.0,10255.25,1850.0,16456.25,9374.25,3073.0,1762.75
